11684,418,12500,1940.504
11685,418,15000,2070.7
11686,418,20000,2331.1
11687,418,25000,2591.5
11688,418,30000,2749.24
11689,418,40000,3064.72
11690,418,50000,3380.2
11691,418,75000,3918.5
11692,418,100000,4193.9
11693,418,125000,4331.604
11694,418,150000,4469.3
11695,418,200000,4619.504
11696,418,250000,4769.7
11697,418,500000,5520.704
11698,418,1000000,6647.1
11699,418,1500000,7398.104
11700,418,2500000,8724.9
11701,418,5000000,11666.4
11702,418,10000000,16798.404
11703,418,25000000,29941.404
11704,418,50000000,48091.4
11705,419,1000,661.7545
11706,419,1500,788.35
11707,419,2000,914.953
11708,419,2500,1041.55
11709,419,5000,1298.5
11710,419,7500,1555.45
11711,419,10000,1812.4
11712,419,12500,1942.754
11713,419,15000,2073.1
11714,419,20000,2333.8
11715,419,25000,2594.5
11716,419,30000,2752.42
11717,419,40000,3068.26
11718,419,50000,3384.1
11719,419,75000,3923
11720,419,100000,4198.7
11721,419,125000,4336.554
11722,419,150000,4474.4
11723,419,200000,4624.754
11724,419,250000,4775.1
11725,419,500000,5526.854
11726,419,1000000,6654.3
11727,419,1500000,7406.054
11728,419,2500000,8734.2
11729,419,5000000,11678.7
11730,419,10000000,16815.954
11731,419,25000000,29972.454
11732,419,50000000,48141.2
11733,420,1000,662.5045
11734,420,1500,789.25
11735,420,2000,916.003
11736,420,2500,1042.75
11737,420,5000,1300
11738,420,7500,1557.25
11739,420,10000,1814.5
11740,420,12500,1945.004
11741,420,15000,2075.5
11742,420,20000,2336.5
11743,420,25000,2597.5
11744,420,30000,2755.6
11745,420,40000,3071.8
11746,420,50000,3388
11747,420,75000,3927.5
11748,420,100000,4203.5
11749,420,125000,4341.504
11750,420,150000,4479.5
11751,420,200000,4630.004
11752,420,250000,4780.5
11753,420,500000,5533.004
11754,420,1000000,6661.5
11755,420,1500000,7414.004
11756,420,2500000,8743.5
11757,420,5000000,11691
11758,420,10000000,16833.504
11759,420,25000000,30003.504
11760,420,50000000,48191
11761,421,1000,663.2545
11762,421,1500,790.15
11763,421,2000,917.053
11764,421,2500,1043.95
11765,421,5000,1301.5
11766,421,7500,1559.05
11767,421,10000,1816.6
11768,421,12500,1947.254
11769,421,15000,2077.9
11770,421,20000,2339.2
11771,421,25000,2600.5
11772,421,30000,2758.78
11773,421,40000,3075.34
11774,421,50000,3391.9
11775,421,75000,3932
11776,421,100000,4208.3
11777,421,125000,4346.454
11778,421,150000,4484.6
11779,421,200000,4635.254
11780,421,250000,4785.9
11781,421,500000,5539.154
11782,421,1000000,6668.7
11783,421,1500000,7421.954
11784,421,2500000,8752.8
11785,421,5000000,11703.3
11786,421,10000000,16851.054
11787,421,25000000,30034.554
11788,421,50000000,48240.8
11789,422,1000,664.0045
11790,422,1500,791.05
11791,422,2000,918.103
11792,422,2500,1045.15
11793,422,5000,1303
11794,422,7500,1560.85
11795,422,10000,1818.7
11796,422,12500,1949.504
11797,422,15000,2080.3
11798,422,20000,2341.9
11799,422,25000,2603.5
11800,422,30000,2761.96
11801,422,40000,3078.88
11802,422,50000,3395.8
11803,422,75000,3936.5
11804,422,100000,4213.1
11805,422,125000,4351.404
11806,422,150000,4489.7
11807,422,200000,4640.504
11808,422,250000,4791.3
11809,422,500000,5545.304
11810,422,1000000,6675.9
11811,422,1500000,7429.904
11812,422,2500000,8762.1
11813,422,5000000,11715.6
11814,422,10000000,16868.604
11815,422,25000000,30065.604
11816,422,50000000,48290.6
11817,423,1000,664.7545
11818,423,1500,791.95
11819,423,2000,919.153
11820,423,2500,1046.35
11821,423,5000,1304.5
11822,423,7500,1562.65
11823,423,10000,1820.8
11824,423,12500,1951.754
11825,423,15000,2082.7
11826,423,20000,2344.6
11827,423,25000,2606.5
11828,423,30000,2765.14
11829,423,40000,3082.42
11830,423,50000,3399.7
11831,423,75000,3941
11832,423,100000,4217.9
11833,423,125000,4356.354
11834,423,150000,4494.8
11835,423,200000,4645.754
11836,423,250000,4796.7
11837,423,500000,5551.454
11838,423,1000000,6683.1
11839,423,1500000,7437.854
11840,423,2500000,8771.4
11841,423,5000000,11727.9
11842,423,10000000,16886.154
11843,423,25000000,30096.654
11844,423,50000000,48340.4
11845,424,1000,665.5045
11846,424,1500,792.85
11847,424,2000,920.203
11848,424,2500,1047.55
11849,424,5000,1306
11850,424,7500,1564.45
11851,424,10000,1822.9
11852,424,12500,1954.004
11853,424,15000,2085.1
11854,424,20000,2347.3
11855,424,25000,2609.5
11856,424,30000,2768.32
11857,424,40000,3085.96
11858,424,50000,3403.6
11859,424,75000,3945.5
11860,424,100000,4222.7
11861,424,125000,4361.304
11862,424,150000,4499.9
11863,424,200000,4651.004
11864,424,250000,4802.1
11865,424,500000,5557.604
11866,424,1000000,6690.3
11867,424,1500000,7445.804
11868,424,2500000,8780.7
11869,424,5000000,11740.2
11870,424,10000000,16903.704
11871,424,25000000,30127.704
11872,424,50000000,48390.2
11873,425,1000,666.2545
11874,425,1500,793.75
11875,425,2000,921.253
11876,425,2500,1048.75
11877,425,5000,1307.5
11878,425,7500,1566.25
11879,425,10000,1825
11880,425,12500,1956.254
11881,425,15000,2087.5
11882,425,20000,2350
11883,425,25000,2612.5
11884,425,30000,2771.5
11885,425,40000,3089.5
11886,425,50000,3407.5
11887,425,75000,3950
11888,425,100000,4227.5
11889,425,125000,4366.254
11890,425,150000,4505
11891,425,200000,4656.254
11892,425,250000,4807.5
11893,425,500000,5563.754
11894,425,1000000,6697.5
11895,425,1500000,7453.754
11896,425,2500000,8790
11897,425,5000000,11752.5
11898,425,10000000,16921.254
11899,425,25000000,30158.754
11900,425,50000000,48440
11901,426,1000,667.0045
11902,426,1500,794.65
11903,426,2000,922.303
11904,426,2500,1049.95
11905,426,5000,1309
11906,426,7500,1568.05
11907,426,10000,1827.1
11908,426,12500,1958.504
11909,426,15000,2089.9
11910,426,20000,2352.7
11911,426,25000,2615.5
11912,426,30000,2774.68
11913,426,40000,3093.04
11914,426,50000,3411.4
11915,426,75000,3954.5
11916,426,100000,4232.3
11917,426,125000,4371.204
11918,426,150000,4510.1
11919,426,200000,4661.504
11920,426,250000,4812.9
11921,426,500000,5569.904
11922,426,1000000,6704.7
11923,426,1500000,7461.704
11924,426,2500000,8799.3
11925,426,5000000,11764.8
11926,426,10000000,16938.804
11927,426,25000000,30189.804
11928,426,50000000,48489.8
11929,427,1000,667.7545
11930,427,1500,795.55
11931,427,2000,923.353
11932,427,2500,1051.15
11933,427,5000,1310.5
11934,427,7500,1569.85
11935,427,10000,1829.2
11936,427,12500,1960.754
11937,427,15000,2092.3
11938,427,20000,2355.4
11939,427,25000,2618.5
11940,427,30000,2777.86
11941,427,40000,3096.58
11942,427,50000,3415.3
11943,427,75000,3959
11944,427,100000,4237.1
11945,427,125000,4376.154
11946,427,150000,4515.2
11947,427,200000,4666.754
11948,427,250000,4818.3
11949,427,500000,5576.054
11950,427,1000000,6711.9
11951,427,1500000,7469.654
11952,427,2500000,8808.6
11953,427,5000000,11777.1
11954,427,10000000,16956.354
11955,427,25000000,30220.854
11956,427,50000000,48539.6
11957,428,1000,668.5045
11958,428,1500,796.45
11959,428,2000,924.403
11960,428,2500,1052.35
11961,428,5000,1312
11962,428,7500,1571.65
11963,428,10000,1831.3
11964,428,12500,1963.004
11965,428,15000,2094.7
11966,428,20000,2358.1
11967,428,25000,2621.5
11968,428,30000,2781.04
11969,428,40000,3100.12
11970,428,50000,3419.2
11971,428,75000,3963.5
11972,428,100000,4241.9
11973,428,125000,4381.104
11974,428,150000,4520.3
11975,428,200000,4672.004
11976,428,250000,4823.7
11977,428,500000,5582.204
11978,428,1000000,6719.1
11979,428,1500000,7477.604
11980,428,2500000,8817.9
11981,428,5000000,11789.4
11982,428,10000000,16973.904
11983,428,25000000,30251.904
11984,428,50000000,48589.4
11985,429,1000,669.2545
11986,429,1500,797.35
11987,429,2000,925.453
11988,429,2500,1053.55
11989,429,5000,1313.5
11990,429,7500,1573.45
11991,429,10000,1833.4
11992,429,12500,1965.254
11993,429,15000,2097.1
11994,429,20000,2360.8
11995,429,25000,2624.5
11996,429,30000,2784.22
11997,429,40000,3103.66
11998,429,50000,3423.1
11999,429,75000,3968
12000,429,100000,4246.7
12001,429,125000,4386.054
12002,429,150000,4525.4
12003,429,200000,4677.254
12004,429,250000,4829.1
12005,429,500000,5588.354
12006,429,1000000,6726.3
12007,429,1500000,7485.554
12008,429,2500000,8827.2
12009,429,5000000,11801.7
12010,429,10000000,16991.454
12011,429,25000000,30282.954
12012,429,50000000,48639.2
12013,430,1000,670.0045
12014,430,1500,798.25
12015,430,2000,926.503
12016,430,2500,1054.75
12017,430,5000,1315
12018,430,7500,1575.25
12019,430,10000,1835.5
12020,430,12500,1967.504
12021,430,15000,2099.5
12022,430,20000,2363.5
12023,430,25000,2627.5
12024,430,30000,2787.4
12025,430,40000,3107.2
12026,430,50000,3427
12027,430,75000,3972.5
12028,430,100000,4251.5
12029,430,125000,4391.004
12030,430,150000,4530.5
12031,430,200000,4682.504
12032,430,250000,4834.5
12033,430,500000,5594.504
12034,430,1000000,6733.5
12035,430,1500000,7493.504
12036,430,2500000,8836.5
12037,430,5000000,11814
12038,430,10000000,17009.004
12039,430,25000000,30314.004
12040,430,50000000,48689
12041,431,1000,670.7545
12042,431,1500,799.15
12043,431,2000,927.553
12044,431,2500,1055.95
12045,431,5000,1316.5
12046,431,7500,1577.05
12047,431,10000,1837.6
12048,431,12500,1969.754
12049,431,15000,2101.9
12050,431,20000,2366.2
12051,431,25000,2630.5
12052,431,30000,2790.58
12053,431,40000,3110.74
12054,431,50000,3430.9
12055,431,75000,3977
12056,431,100000,4256.3
12057,431,125000,4395.954
12058,431,150000,4535.6
12059,431,200000,4687.754
12060,431,250000,4839.9
12061,431,500000,5600.654
12062,431,1000000,6740.7
12063,431,1500000,7501.454
12064,431,2500000,8845.8
12065,431,5000000,11826.3
12066,431,10000000,17026.554
12067,431,25000000,30345.054
12068,431,50000000,48738.8
12069,432,1000,671.5045
12070,432,1500,800.05
12071,432,2000,928.603
12072,432,2500,1057.15
12073,432,5000,1318
12074,432,7500,1578.85
12075,432,10000,1839.7
12076,432,12500,1972.004
12077,432,15000,2104.3
12078,432,20000,2368.9
12079,432,25000,2633.5
12080,432,30000,2793.76
12081,432,40000,3114.28
12082,432,50000,3434.8
12083,432,75000,3981.5
12084,432,100000,4261.1
12085,432,125000,4400.904
12086,432,150000,4540.7
12087,432,200000,4693.004
12088,432,250000,4845.3
12089,432,500000,5606.804
12090,432,1000000,6747.9
12091,432,1500000,7509.404
12092,432,2500000,8855.1
12093,432,5000000,11838.6
12094,432,10000000,17044.104
12095,432,25000000,30376.104
12096,432,50000000,48788.6
12097,433,1000,672.2545
12098,433,1500,800.95
12099,433,2000,929.653
12100,433,2500,1058.35
12101,433,5000,1319.5
12102,433,7500,1580.65
12103,433,10000,1841.8
12104,433,12500,1974.254
12105,433,15000,2106.7
12106,433,20000,2371.6
12107,433,25000,2636.5
12108,433,30000,2796.94
12109,433,40000,3117.82
12110,433,50000,3438.7
12111,433,75000,3986
12112,433,100000,4265.9
12113,433,125000,4405.854
12114,433,150000,4545.8
12115,433,200000,4698.254
12116,433,250000,4850.7
12117,433,500000,5612.954
12118,433,1000000,6755.1
12119,433,1500000,7517.354
12120,433,2500000,8864.4
12121,433,5000000,11850.9
12122,433,10000000,17061.654
12123,433,25000000,30407.154
12124,433,50000000,48838.4
12125,434,1000,673.0045
12126,434,1500,801.85
12127,434,2000,930.703
12128,434,2500,1059.55
12129,434,5000,1321
12130,434,7500,1582.45
12131,434,10000,1843.9
12132,434,12500,1976.504
12133,434,15000,2109.1
12134,434,20000,2374.3
12135,434,25000,2639.5
12136,434,30000,2800.12
12137,434,40000,3121.36
12138,434,50000,3442.6
12139,434,75000,3990.5
12140,434,100000,4270.7
12141,434,125000,4410.804
12142,434,150000,4550.9
12143,434,200000,4703.504
12144,434,250000,4856.1
12145,434,500000,5619.104
12146,434,1000000,6762.3
12147,434,1500000,7525.304
12148,434,2500000,8873.7
12149,434,5000000,11863.2
12150,434,10000000,17079.204
12151,434,25000000,30438.204
12152,434,50000000,48888.2
12153,435,1000,673.7545
12154,435,1500,802.75
12155,435,2000,931.753
12156,435,2500,1060.75
12157,435,5000,1322.5
12158,435,7500,1584.25
12159,435,10000,1846
12160,435,12500,1978.754
12161,435,15000,2111.5
12162,435,20000,2377
12163,435,25000,2642.5
12164,435,30000,2803.3
12165,435,40000,3124.9
12166,435,50000,3446.5
12167,435,75000,3995
12168,435,100000,4275.5
12169,435,125000,4415.754
12170,435,150000,4556
12171,435,200000,4708.754
12172,435,250000,4861.5
12173,435,500000,5625.254
12174,435,1000000,6769.5
12175,435,1500000,7533.254
12176,435,2500000,8883
12177,435,5000000,11875.5
12178,435,10000000,17096.754
12179,435,25000000,30469.254
12180,435,50000000,48938
12181,436,1000,674.5045
12182,436,1500,803.65
12183,436,2000,932.803
12184,436,2500,1061.95
12185,436,5000,1324
12186,436,7500,1586.05
12187,436,10000,1848.1
12188,436,12500,1981.004
12189,436,15000,2113.9
12190,436,20000,2379.7
12191,436,25000,2645.5
12192,436,30000,2806.48
12193,436,40000,3128.44
12194,436,50000,3450.4
12195,436,75000,3999.5
12196,436,100000,4280.3
12197,436,125000,4420.704
12198,436,150000,4561.1
12199,436,200000,4714.004
12200,436,250000,4866.9
12201,436,500000,5631.404
12202,436,1000000,6776.7
12203,436,1500000,7541.204
12204,436,2500000,8892.3
12205,436,5000000,11887.8
12206,436,10000000,17114.304
12207,436,25000000,30500.304
12208,436,50000000,48987.8
12209,437,1000,675.2545
12210,437,1500,804.55
12211,437,2000,933.853
12212,437,2500,1063.15
12213,437,5000,1325.5
12214,437,7500,1587.85
12215,437,10000,1850.2
12216,437,12500,1983.254
12217,437,15000,2116.3
12218,437,20000,2382.4
12219,437,25000,2648.5
12220,437,30000,2809.66
12221,437,40000,3131.98
12222,437,50000,3454.3
12223,437,75000,4004
12224,437,100000,4285.1
12225,437,125000,4425.654
12226,437,150000,4566.2
12227,437,200000,4719.254
12228,437,250000,4872.3
12229,437,500000,5637.554
12230,437,1000000,6783.9
12231,437,1500000,7549.154
12232,437,2500000,8901.6
12233,437,5000000,11900.1
12234,437,10000000,17131.854
12235,437,25000000,30531.354
12236,437,50000000,49037.6
12237,438,1000,676.0045
12238,438,1500,805.45
12239,438,2000,934.903
12240,438,2500,1064.35
12241,438,5000,1327
12242,438,7500,1589.65
12243,438,10000,1852.3
12244,438,12500,1985.504
12245,438,15000,2118.7
12246,438,20000,2385.1
12247,438,25000,2651.5
12248,438,30000,2812.84
12249,438,40000,3135.52
12250,438,50000,3458.2
12251,438,75000,4008.5
12252,438,100000,4289.9
12253,438,125000,4430.604
12254,438,150000,4571.3
12255,438,200000,4724.504
12256,438,250000,4877.7
12257,438,500000,5643.704
12258,438,1000000,6791.1
12259,438,1500000,7557.104
12260,438,2500000,8910.9
12261,438,5000000,11912.4
12262,438,10000000,17149.404
12263,438,25000000,30562.404
12264,438,50000000,49087.4
12265,439,1000,676.7545
12266,439,1500,806.35
12267,439,2000,935.953
12268,439,2500,1065.55
12269,439,5000,1328.5
12270,439,7500,1591.45
12271,439,10000,1854.4
12272,439,12500,1987.754
12273,439,15000,2121.1
12274,439,20000,2387.8
12275,439,25000,2654.5
12276,439,30000,2816.02
12277,439,40000,3139.06
12278,439,50000,3462.1
12279,439,75000,4013
12280,439,100000,4294.7
12281,439,125000,4435.554
12282,439,150000,4576.4
12283,439,200000,4729.754
12284,439,250000,4883.1
12285,439,500000,5649.854
12286,439,1000000,6798.3
12287,439,1500000,7565.054
12288,439,2500000,8920.2
12289,439,5000000,11924.7
12290,439,10000000,17166.954
12291,439,25000000,30593.454
12292,439,50000000,49137.2
12293,440,1000,677.5045
12294,440,1500,807.25
12295,440,2000,937.003
12296,440,2500,1066.75
12297,440,5000,1330
12298,440,7500,1593.25
12299,440,10000,1856.5
12300,440,12500,1990.004
12301,440,15000,2123.5
12302,440,20000,2390.5
12303,440,25000,2657.5
12304,440,30000,2819.2
12305,440,40000,3142.6
12306,440,50000,3466
12307,440,75000,4017.5
12308,440,100000,4299.5
12309,440,125000,4440.504
12310,440,150000,4581.5
12311,440,200000,4735.004
12312,440,250000,4888.5
12313,440,500000,5656.004
12314,440,1000000,6805.5
12315,440,1500000,7573.004
12316,440,2500000,8929.5
12317,440,5000000,11937
12318,440,10000000,17184.504
12319,440,25000000,30624.504
12320,440,50000000,49187
12321,441,1000,678.2545
12322,441,1500,808.15
12323,441,2000,938.053
12324,441,2500,1067.95
12325,441,5000,1331.5
12326,441,7500,1595.05
12327,441,10000,1858.6
12328,441,12500,1992.254
12329,441,15000,2125.9
12330,441,20000,2393.2
12331,441,25000,2660.5
12332,441,30000,2822.38
12333,441,40000,3146.14
12334,441,50000,3469.9
12335,441,75000,4022
12336,441,100000,4304.3
12337,441,125000,4445.454
12338,441,150000,4586.6
12339,441,200000,4740.254
12340,441,250000,4893.9
12341,441,500000,5662.154
12342,441,1000000,6812.7
12343,441,1500000,7580.954
12344,441,2500000,8938.8
12345,441,5000000,11949.3
12346,441,10000000,17202.054
12347,441,25000000,30655.554
12348,441,50000000,49236.8
12349,442,1000,679.0045
12350,442,1500,809.05
12351,442,2000,939.103
12352,442,2500,1069.15
12353,442,5000,1333
12354,442,7500,1596.85
12355,442,10000,1860.7
12356,442,12500,1994.504
12357,442,15000,2128.3
12358,442,20000,2395.9
12359,442,25000,2663.5
12360,442,30000,2825.56
12361,442,40000,3149.68
12362,442,50000,3473.8
12363,442,75000,4026.5
12364,442,100000,4309.1
12365,442,125000,4450.404
12366,442,150000,4591.7
12367,442,200000,4745.504
12368,442,250000,4899.3
12369,442,500000,5668.304
12370,442,1000000,6819.9
12371,442,1500000,7588.904
12372,442,2500000,8948.1
12373,442,5000000,11961.6
12374,442,10000000,17219.604
12375,442,25000000,30686.604
12376,442,50000000,49286.6
12377,443,1000,679.7545
12378,443,1500,809.95
12379,443,2000,940.153
12380,443,2500,1070.35
12381,443,5000,1334.5
12382,443,7500,1598.65
12383,443,10000,1862.8
12384,443,12500,1996.754
12385,443,15000,2130.7
12386,443,20000,2398.6
12387,443,25000,2666.5
12388,443,30000,2828.74
12389,443,40000,3153.22
12390,443,50000,3477.7
12391,443,75000,4031
12392,443,100000,4313.9
12393,443,125000,4455.354
12394,443,150000,4596.8
12395,443,200000,4750.754
12396,443,250000,4904.7
12397,443,500000,5674.454
12398,443,1000000,6827.1
12399,443,1500000,7596.854
12400,443,2500000,8957.4
12401,443,5000000,11973.9
12402,443,10000000,17237.154
12403,443,25000000,30717.654
12404,443,50000000,49336.4
12405,444,1000,680.5045
12406,444,1500,810.85
12407,444,2000,941.203
12408,444,2500,1071.55
12409,444,5000,1336
12410,444,7500,1600.45
12411,444,10000,1864.9
12412,444,12500,1999.004
12413,444,15000,2133.1
12414,444,20000,2401.3
12415,444,25000,2669.5
12416,444,30000,2831.92
12417,444,40000,3156.76
12418,444,50000,3481.6
12419,444,75000,4035.5
12420,444,100000,4318.7
12421,444,125000,4460.304
12422,444,150000,4601.9
12423,444,200000,4756.004
12424,444,250000,4910.1
12425,444,500000,5680.604
12426,444,1000000,6834.3
12427,444,1500000,7604.804
12428,444,2500000,8966.7
12429,444,5000000,11986.2
12430,444,10000000,17254.704
12431,444,25000000,30748.704
12432,444,50000000,49386.2
12433,445,1000,681.2545
12434,445,1500,811.75
12435,445,2000,942.253
12436,445,2500,1072.75
12437,445,5000,1337.5
12438,445,7500,1602.25
12439,445,10000,1867
12440,445,12500,2001.254
12441,445,15000,2135.5
12442,445,20000,2404
12443,445,25000,2672.5
12444,445,30000,2835.1
12445,445,40000,3160.3
12446,445,50000,3485.5
12447,445,75000,4040
12448,445,100000,4323.5
12449,445,125000,4465.254
12450,445,150000,4607
12451,445,200000,4761.254
12452,445,250000,4915.5
12453,445,500000,5686.754
12454,445,1000000,6841.5
12455,445,1500000,7612.754
12456,445,2500000,8976
12457,445,5000000,11998.5
12458,445,10000000,17272.254
12459,445,25000000,30779.754
12460,445,50000000,49436
12461,446,1000,682.0045
12462,446,1500,812.65
12463,446,2000,943.303
12464,446,2500,1073.95
12465,446,5000,1339
12466,446,7500,1604.05
12467,446,10000,1869.1
12468,446,12500,2003.504
12469,446,15000,2137.9
12470,446,20000,2406.7
12471,446,25000,2675.5
12472,446,30000,2838.28
12473,446,40000,3163.84
12474,446,50000,3489.4
12475,446,75000,4044.5
12476,446,100000,4328.3
12477,446,125000,4470.204
12478,446,150000,4612.1
12479,446,200000,4766.504
12480,446,250000,4920.9
12481,446,500000,5692.904
12482,446,1000000,6848.7
12483,446,1500000,7620.704
12484,446,2500000,8985.3
12485,446,5000000,12010.8
12486,446,10000000,17289.804
12487,446,25000000,30810.804
12488,446,50000000,49485.8
12489,447,1000,682.7545
12490,447,1500,813.55
12491,447,2000,944.353
12492,447,2500,1075.15
12493,447,5000,1340.5
12494,447,7500,1605.85
12495,447,10000,1871.2
12496,447,12500,2005.754
12497,447,15000,2140.3
12498,447,20000,2409.4
12499,447,25000,2678.5
12500,447,30000,2841.46
12501,447,40000,3167.38
12502,447,50000,3493.3
12503,447,75000,4049
12504,447,100000,4333.1
12505,447,125000,4475.154
12506,447,150000,4617.2
12507,447,200000,4771.754
12508,447,250000,4926.3
12509,447,500000,5699.054
12510,447,1000000,6855.9
12511,447,1500000,7628.654
12512,447,2500000,8994.6
12513,447,5000000,12023.1
12514,447,10000000,17307.354
12515,447,25000000,30841.854
12516,447,50000000,49535.6
12517,448,1000,683.5045
12518,448,1500,814.45
12519,448,2000,945.403
12520,448,2500,1076.35
12521,448,5000,1342
12522,448,7500,1607.65
12523,448,10000,1873.3
12524,448,12500,2008.004
12525,448,15000,2142.7
12526,448,20000,2412.1
12527,448,25000,2681.5
12528,448,30000,2844.64
12529,448,40000,3170.92
12530,448,50000,3497.2
12531,448,75000,4053.5
12532,448,100000,4337.9
12533,448,125000,4480.104
12534,448,150000,4622.3
12535,448,200000,4777.004
12536,448,250000,4931.7
12537,448,500000,5705.204
12538,448,1000000,6863.1
12539,448,1500000,7636.604
12540,448,2500000,9003.9
12541,448,5000000,12035.4
12542,448,10000000,17324.904
12543,448,25000000,30872.904
12544,448,50000000,49585.4
12545,449,1000,684.2545
12546,449,1500,815.35
12547,449,2000,946.453
12548,449,2500,1077.55
12549,449,5000,1343.5
12550,449,7500,1609.45
12551,449,10000,1875.4
12552,449,12500,2010.254
12553,449,15000,2145.1
12554,449,20000,2414.8
12555,449,25000,2684.5
12556,449,30000,2847.82
12557,449,40000,3174.46
12558,449,50000,3501.1
12559,449,75000,4058
12560,449,100000,4342.7
12561,449,125000,4485.054
12562,449,150000,4627.4
12563,449,200000,4782.254
12564,449,250000,4937.1
12565,449,500000,5711.354
12566,449,1000000,6870.3
12567,449,1500000,7644.554
12568,449,2500000,9013.2
12569,449,5000000,12047.7
12570,449,10000000,17342.454
12571,449,25000000,30903.954
12572,449,50000000,49635.2
12573,450,1000,685.0045
12574,450,1500,816.25
12575,450,2000,947.503
12576,450,2500,1078.75
12577,450,5000,1345
12578,450,7500,1611.25
12579,450,10000,1877.5
12580,450,12500,2012.504
12581,450,15000,2147.5
12582,450,20000,2417.5
12583,450,25000,2687.5
12584,450,30000,2851
12585,450,40000,3178
12586,450,50000,3505
12587,450,75000,4062.5
12588,450,100000,4347.5
12589,450,125000,4490.004
12590,450,150000,4632.5
12591,450,200000,4787.504
12592,450,250000,4942.5
12593,450,500000,5717.504
12594,450,1000000,6877.5
12595,450,1500000,7652.504
12596,450,2500000,9022.5
12597,450,5000000,12060
12598,450,10000000,17360.004
12599,450,25000000,30935.004
12600,450,50000000,49685
12601,451,1000,685.7545
12602,451,1500,817.15
12603,451,2000,948.553
12604,451,2500,1079.95
12605,451,5000,1346.5
12606,451,7500,1613.05
12607,451,10000,1879.6
12608,451,12500,2014.754
12609,451,15000,2149.9
12610,451,20000,2420.2
12611,451,25000,2690.5
12612,451,30000,2854.18
12613,451,40000,3181.54
12614,451,50000,3508.9
12615,451,75000,4067
12616,451,100000,4352.3
12617,451,125000,4494.954
12618,451,150000,4637.6
12619,451,200000,4792.754
12620,451,250000,4947.9
12621,451,500000,5723.654
12622,451,1000000,6884.7
12623,451,1500000,7660.454
12624,451,2500000,9031.8
12625,451,5000000,12072.3
12626,451,10000000,17377.554
12627,451,25000000,30966.054
12628,451,50000000,49734.8
12629,452,1000,686.5045
12630,452,1500,818.05
12631,452,2000,949.603
12632,452,2500,1081.15
12633,452,5000,1348
12634,452,7500,1614.85
12635,452,10000,1881.7
12636,452,12500,2017.004
12637,452,15000,2152.3
12638,452,20000,2422.9
12639,452,25000,2693.5
12640,452,30000,2857.36
12641,452,40000,3185.08
12642,452,50000,3512.8
12643,452,75000,4071.5
12644,452,100000,4357.1
12645,452,125000,4499.904
12646,452,150000,4642.7
12647,452,200000,4798.004
12648,452,250000,4953.3
12649,452,500000,5729.804
12650,452,1000000,6891.9
12651,452,1500000,7668.404
12652,452,2500000,9041.1
12653,452,5000000,12084.6
12654,452,10000000,17395.104
12655,452,25000000,30997.104
12656,452,50000000,49784.6
12657,453,1000,687.2545
12658,453,1500,818.95
12659,453,2000,950.653
12660,453,2500,1082.35
12661,453,5000,1349.5
12662,453,7500,1616.65
12663,453,10000,1883.8
12664,453,12500,2019.254
12665,453,15000,2154.7
12666,453,20000,2425.6
12667,453,25000,2696.5
12668,453,30000,2860.54
12669,453,40000,3188.62
12670,453,50000,3516.7
12671,453,75000,4076
12672,453,100000,4361.9
12673,453,125000,4504.854
12674,453,150000,4647.8
12675,453,200000,4803.254
12676,453,250000,4958.7
12677,453,500000,5735.954
12678,453,1000000,6899.1
12679,453,1500000,7676.354
12680,453,2500000,9050.4
12681,453,5000000,12096.9
12682,453,10000000,17412.654
12683,453,25000000,31028.154
12684,453,50000000,49834.4
12685,454,1000,688.0045
12686,454,1500,819.85
12687,454,2000,951.703
12688,454,2500,1083.55
12689,454,5000,1351
12690,454,7500,1618.45
12691,454,10000,1885.9
12692,454,12500,2021.504
12693,454,15000,2157.1
12694,454,20000,2428.3
12695,454,25000,2699.5
12696,454,30000,2863.72
12697,454,40000,3192.16
12698,454,50000,3520.6
12699,454,75000,4080.5
12700,454,100000,4366.7
12701,454,125000,4509.804
12702,454,150000,4652.9
12703,454,200000,4808.504
12704,454,250000,4964.1
12705,454,500000,5742.104
12706,454,1000000,6906.3
12707,454,1500000,7684.304
12708,454,2500000,9059.7
12709,454,5000000,12109.2
12710,454,10000000,17430.204
12711,454,25000000,31059.204
12712,454,50000000,49884.2
12713,455,1000,688.7545
12714,455,1500,820.75
12715,455,2000,952.753
12716,455,2500,1084.75
12717,455,5000,1352.5
12718,455,7500,1620.25
12719,455,10000,1888
12720,455,12500,2023.754
12721,455,15000,2159.5
12722,455,20000,2431
12723,455,25000,2702.5
12724,455,30000,2866.9
12725,455,40000,3195.7
12726,455,50000,3524.5
12727,455,75000,4085
12728,455,100000,4371.5
12729,455,125000,4514.754
12730,455,150000,4658
12731,455,200000,4813.754
12732,455,250000,4969.5
12733,455,500000,5748.254
12734,455,1000000,6913.5
12735,455,1500000,7692.254
12736,455,2500000,9069
12737,455,5000000,12121.5
12738,455,10000000,17447.754
12739,455,25000000,31090.254
12740,455,50000000,49934
12741,456,1000,689.5045
12742,456,1500,821.65
12743,456,2000,953.803
12744,456,2500,1085.95
12745,456,5000,1354
12746,456,7500,1622.05
12747,456,10000,1890.1
12748,456,12500,2026.004
12749,456,15000,2161.9
12750,456,20000,2433.7
12751,456,25000,2705.5
12752,456,30000,2870.08
12753,456,40000,3199.24
12754,456,50000,3528.4
12755,456,75000,4089.5
12756,456,100000,4376.3
